,dataset_name,phenotype,cleaned_phenotype,condition_clause,cell_type,cell_line,screen_type,library_methodology,screen_category,num_genes,author,source_id,split,n_hits,n_pos,n_neg,cluster,name
1060,U_1335_inc,increase drug resistance,Drug / Chemical / Environmental Response, under Illudin S treatment (30.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,127,2,125,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1061,U_1335_merged,either increases or decreases drug resistance,Drug / Chemical / Environmental Response, under Illudin S treatment (30.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive and Negative Selection,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,127,127,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1062,U_1336_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under MLN4924 (Pevonedistat) treatment (250.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,232,214,18,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1063,U_1336_inc,increase drug resistance,Drug / Chemical / Environmental Response, under MLN4924 (Pevonedistat) treatment (250.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,232,18,214,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1064,U_1336_merged,either increases or decreases drug resistance,Drug / Chemical / Environmental Response, under MLN4924 (Pevonedistat) treatment (250.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive and Negative Selection,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,232,232,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1065,U_1337_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under MNNG treatment (100.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,137,135,2,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1066,U_1337_inc,increase drug resistance,Drug / Chemical / Environmental Response, under MNNG treatment (100.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,137,2,135,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1067,U_1337_merged,either increases or decreases drug resistance,Drug / Chemical / Environmental Response, under MNNG treatment (100.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive and Negative Selection,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,137,137,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1068,U_1338_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under KBrO3 treatment (500.0 µM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,175,175,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1069,U_1339_dec,decrease resistance to the drug,Drug / Chemical / Environmental Response, under CD437 treatment (200.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,117,116,1,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1070,U_1339_inc,increase resistance to the drug,Drug / Chemical / Environmental Response, under CD437 treatment (200.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,117,1,116,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1071,U_1339_merged,either increases or decreases resistance to the drug,Drug / Chemical / Environmental Response, under CD437 treatment (200.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive and Negative Selection,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,117,117,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1072,U_1340_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under Camptothecin-2 treatment (6.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,140,140,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1073,U_1341_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under Benzo[a]pyrene Diol Epoxide (BPDE) treatment (200.0 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17319,Olivieri M (2020),32649862,train,69,69,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1074,U_1342_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under Hydroxyurea treatment (1.5 mM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17319,Olivieri M (2020),32649862,train,121,120,1,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1075,U_1342_inc,increase drug resistance,Drug / Chemical / Environmental Response, under Hydroxyurea treatment (1.5 mM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17319,Olivieri M (2020),32649862,train,121,1,120,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1076,U_1342_merged,either increases or decreases drug resistance,Drug / Chemical / Environmental Response, under Hydroxyurea treatment (1.5 mM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive and Negative Selection,Knockout,bidirectional,17319,Olivieri M (2020),32649862,train,121,121,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1077,U_1343_dec,decrease drug resistance,Drug / Chemical / Environmental Response, under Pladienolide B (PladB) treatment (0.5 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,bidirectional,Knockout,bidirectional,17320,Olivieri M (2020),32649862,train,67,67,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1078,1344,increases drug resistance as measured by increased cell proliferation in the presence of the drug,Drug / Chemical / Environmental Response, under M3541 (ATM inhibitor) treatment (1 µM),Non-Small Cell Lung Adenocarcinoma Cell Line,A-549,Positive Selection,Knockout,unidirectional,1210,Cai MY (2020),32075772,train,36,36,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1079,1345,increases drug sensitivity as measured by decreased cell proliferation in the presence of the drug,Drug / Chemical / Environmental Response, under M3541 (ATM inhibitor) treatment (1 µM),Non-Small Cell Lung Adenocarcinoma Cell Line,A-549,Negative Selection,Knockout,unidirectional,1250,Cai MY (2020),32075772,train,47,47,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1080,1346,increases drug resistance as measured by increased proliferation in the presence of the drug,Drug / Chemical / Environmental Response, under M3541 (ATM inhibitor) treatment (1.0 µM),Large Cell Lung Cancer Cell Line,NCI-H460,Positive Selection,Knockout,unidirectional,1169,Cai MY (2020),32075772,train,19,19,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1081,1347,increases drug sensitivity as measured by decreased cell proliferation in the presence of the drug,Drug / Chemical / Environmental Response, under M3541 (ATM inhibitor) treatment (1.0 µM),Large Cell Lung Cancer Cell Line,NCI-H460,Negative Selection,Knockout,unidirectional,1087,Cai MY (2020),32075772,train,15,15,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1082,1351,"increases resistance to the PARP inhibitor Talazoparib in RNASEH2 mutant cells, as measured by increased proliferation",Drug / Chemical / Environmental Response, under Mutation: RNASEH2A (ETG0535) KO|  Talazoparib treatment (50 nM),Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive Selection,Knockout,unidirectional,17191,Zimmermann M (2018),29973717,train,963,963,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1083,1352,"increases resistance to the PARP inhibitor talazoparib in RNASEH2-mutant cells, as measured by increased proliferation under drug treatment",Drug / Chemical / Environmental Response, under Mutation: RNASEH2A (ETG0535) KO|Talazoparib treatment (20 nM),Cervical Adenocarcinoma Cell Line,HeLa,Positive Selection,Knockout,unidirectional,17191,Zimmermann M (2018),29973717,train,982,982,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1084,1355,increases sensitivity to asparaginase,Drug / Chemical / Environmental Response, under Aspariginase treatment (10.0 U/L),Lymphoma or Leukaemia Cell Line,CCRF-CEM,Negative Selection,Knockout,unidirectional,20484,Hinze L (2019),30991026,train,127,127,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1085,1360,increases cisplatin sensitivity in TP53 knockout cells,Drug / Chemical / Environmental Response, under Mutation: TP53 (ETG:7157) KO|Cisplatin treatment (200 nM),Embryonic Stem Cell Line,WA09,Negative Selection,Knockout,unidirectional,18749,Liu C (2019),30862715,train,136,136,0,26,"Fitness/Viability · Cervical Adenocarcinoma · SIRT6, KDM3B, JMJD7"
1086,1361,increases drug resistance to venetoclax,Drug / Chemical / Environmental Response, under Venetoclax treatment (1.0 μmol/L),Acute Myeloid Leukemia Cell Line,MOLM-13,Positive Selection,Knockout,unidirectional,17966,Nechiporuk T (2019),31048320,train,874,874,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1087,1362,increases venetoclax resistance,Drug / Chemical / Environmental Response, under Venetoclax treatment (1.0 μmol/L),Acute Myeloid Leukemia Cell Line,MOLM-13,Positive Selection,Knockout,unidirectional,17966,Nechiporuk T (2019),31048320,train,916,916,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1088,1363,increases resistance to venetoclax,Drug / Chemical / Environmental Response, under Venetoclax treatment (1.0 μmol/L),Acute Myeloid Leukemia Cell Line,MOLM-13,Positive Selection,Knockout,unidirectional,19007,Nechiporuk T (2019),31048320,train,949,949,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1089,U_1364_dec,decrease resistance to mitochondrial inhibitors,Drug / Chemical / Environmental Response, under Antimycin treatment (100.0 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,40,16,24,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1090,U_1364_inc,increase resistance to mitochondrial inhibitors,Drug / Chemical / Environmental Response, under Antimycin treatment (100.0 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,40,24,16,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1091,U_1364_merged,either increases or decreases resistance to mitochondrial inhibitors,Drug / Chemical / Environmental Response, under Antimycin treatment (100.0 nM),Chronic Myeloid Leukemia Cell Line,K-562,Positive and Negative Selection,Knockout,bidirectional,11020,To TL (2019),31730859,train,40,40,0,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1092,1365,impacts response to chemicals,Drug / Chemical / Environmental Response, under ONC201 (TIC10) treatment (10.0 µM),Pre-B Acute Lymphoblastic Leukemia Cell Line,NALM-6,Positive and Negative Selection,Knockout,recovered_bidirectional,18917,Jacques S (2020),32094149,train,23,23,0,9,"Fitness/Viability · Acute Myeloid Leukemia · SPDYE5, WASHC1, GOLGA8O"
1093,1366,impacts response to chemicals,Drug / Chemical / Environmental Response, under ONC212 treatment (0.15 µM),Pre-B Acute Lymphoblastic Leukemia Cell Line,NALM-6,Positive and Negative Selection,Knockout,recovered_bidirectional,18919,Jacques S (2020),32094149,train,24,24,0,9,"Fitness/Viability · Acute Myeloid Leukemia · SPDYE5, WASHC1, GOLGA8O"
1094,U_1367_dec,decrease cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Antimycin and Oligomycin treatment (10 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,80,15,65,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1095,U_1367_inc,increase cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Antimycin and Oligomycin treatment (10 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,80,65,15,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1096,U_1367_merged,either increases or decreases cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Antimycin and Oligomycin treatment (10 nM),Chronic Myeloid Leukemia Cell Line,K-562,Positive and Negative Selection,Knockout,bidirectional,11020,To TL (2019),31730859,train,80,80,0,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1097,U_1368_dec,decrease cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Chloramphenicol treatment (10.0 µg/mL),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,6,5,1,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1098,U_1368_inc,increase cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Chloramphenicol treatment (10.0 µg/mL),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,6,1,5,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1099,U_1368_merged,either increases or decreases cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Chloramphenicol treatment (10.0 µg/mL),Chronic Myeloid Leukemia Cell Line,K-562,Positive and Negative Selection,Knockout,bidirectional,11020,To TL (2019),31730859,train,6,6,0,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1100,U_1369_dec,decrease cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Ethidium bromide treatment (100.0 ng/mL),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,56,15,41,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1101,U_1369_inc,increase cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Ethidium bromide treatment (100.0 ng/mL),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,56,41,15,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1102,U_1369_merged,either increases or decreases cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Ethidium bromide treatment (100.0 ng/mL),Chronic Myeloid Leukemia Cell Line,K-562,Positive and Negative Selection,Knockout,bidirectional,11020,To TL (2019),31730859,train,56,56,0,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1103,U_1370_dec,decrease cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Metformin treatment (10.0 mM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,12,3,9,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1104,U_1370_inc,increase cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Metformin treatment (10.0 mM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,12,9,3,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1105,U_1370_merged,either increases or decreases cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Metformin treatment (10.0 mM),Chronic Myeloid Leukemia Cell Line,K-562,Positive and Negative Selection,Knockout,bidirectional,11020,To TL (2019),31730859,train,12,12,0,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1106,U_1372_dec,decrease cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Piericidin A treatment (10.0 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,12,9,3,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
1107,U_1372_inc,increase cell proliferation under mitochondrial inhibitor treatment,Drug / Chemical / Environmental Response, under Piericidin A treatment (10.0 nM),Chronic Myeloid Leukemia Cell Line,K-562,bidirectional,Knockout,bidirectional,11020,To TL (2019),31730859,train,12,3,9,21,"Drug/Chemical response · Chronic Myeloid Leukemia · PFKP, GOT1, G6PD"
